0.2000	0.1800	0.9200	1.2000	16.9000	1.2300	1.7438	
0.2000	0.1900	0.9300	1.2000	18.0000	2.6900	2.2984	
0.2200	0.1900	0.9400	1.4000	18.2000	2.6800	2.2255	
0.2300	0.2000	0.9500	1.5000	19.4000	2.7900	2.6985	
0.2400	0.2100	0.9500	1.6000	20.4000	2.2100	2.7848	
0.2500	0.2200	0.9500	1.7000	21.3000	2.5800	2.5256	
0.2600	0.2300	0.9600	1.8000	22.5000	2.3500	2.8957	
0.2700	0.2400	0.9700	1.9000	23.8000	4.5500	3.6129	

0.4600	0.3800	0.7000	3.7000	21.1000	3.6900	 211.5145	
0.5000	0.4100	0.7100	4.1000	29.7000	4.6600	 -6.0260	
0.6000	0.4700	0.7500	5.0000	36.0000	6.3200	 4.5216	
0.6000	0.4700	0.7400	5.0000	35.5000	6.3300	 4.5123	
0.2000	0.1800	0.8400	1.2000	15.4000	0.9200	 0.9455	
0.1500	0.1400	0.8300	0.7000	11.9000	0.3500	 0.7460	
0.1600	0.1500	0.8400	0.8000	12.9000	0.3400	 0.5696	
0.1700	0.1600	0.8700	1.0000	14.2000	0.4500	 -0.0928	
0.3100	0.2700	0.9400	2.2000	25.9000	2.7300	 2.8684	
0.3400	0.2900	0.9600	2.5000	28.4000	4.3300	 3.5594	
0.3400	0.3000	0.9600	2.6000	29.4000	3.0300	 3.2094	
0.3600	0.3100	0.9600	2.7000	30.4000	3.7500	 3.6299	
0.1400	0.1300	0.8700	0.6000	11.5000	0.6500	 0.7026	
0.1200	0.1100	0.8600	0.4000	9.7000	0.3500	 0.2212	
0.1200	0.1100	0.8600	0.4000	9.7000	0.4900	 0.2212	
0.2900	0.2600	0.9900	2.1000	26.3000	4.3500	 4.4013	
0.3100	0.2700	0.9900	2.2000	27.3000	2.5200	 3.5589	
0.1100	0.1000	0.8700	0.4000	8.9000	0.3200	 0.8030	
0.1400	0.1300	0.8900	0.7000	11.8000	0.3500	 1.0998	
0.1600	0.1500	0.8900	0.8000	13.6000	0.8700	 0.9219	
0.2000	0.1800	0.9200	1.2000	16.9000	1.2300	 1.8547	
0.2000	0.1900	0.9300	1.2000	18.0000	2.6900	 1.7618	
0.2500	0.2200	0.9500	1.7000	21.3000	2.5800	 2.3303	

0.5800	0.4600	0.7200	4.8000	33.8000	3.3700	 3.3827	
0.6000	0.4700	0.7300	5.0000	35.0000	4.5400	 4.5425	
0.5900	0.4600	0.7500	4.9000	35.2000	5.3300	 5.3213	
0.5900	0.4700	0.7600	4.9000	36.4000	7.0500	 6.9982	
0.5900	0.4700	0.7700	4.9000	36.9000	6.6200	 6.6654	
0.2000	0.1800	0.8500	1.2000	15.6000	0.8100	 0.6055	
0.1400	0.1300	0.8300	0.7000	11.0000	0.2000	 0.2319	
0.1700	0.1500	0.8500	0.9000	13.0000	0.4800	 0.7062	
0.2100	0.1900	0.9100	1.3000	17.6000	1.0900	 1.1939	
0.2400	0.2100	0.9300	1.6000	19.9000	1.3800	 1.5855	
0.2700	0.2400	0.9400	1.8000	23.0000	2.0600	 2.2578	
0.2900	0.2500	0.9500	2.0000	24.2000	3.2500	 2.9072	
0.3200	0.2700	0.9500	2.3000	26.2000	3.4400	 3.6409	
0.3300	0.2800	0.9500	2.4000	27.1000	3.4700	 3.3009	
0.3700	0.3100	0.9600	2.8000	30.4000	4.1900	 4.1971	
0.3700	0.3200	0.9700	2.8000	31.7000	3.4100	 3.4363	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	 0.3580	
0.1300	0.1300	0.8600	0.6000	11.4000	0.3300	 0.3581	
0.1400	0.1300	0.8700	0.7000	11.5000	0.6000	 0.3574	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5000	 0.7056	
0.1500	0.1400	0.8700	0.7000	12.4000	0.5900	 0.6164	
0.1500	0.1400	0.8800	0.7000	12.6000	0.5700	 0.7056	
0.1400	0.1400	0.8700	0.7000	12.4000	0.4600	 0.5291	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5200	 0.7026	
0.1300	0.1200	0.8700	0.6000	10.7000	0.3600	 0.3312	
0.1300	0.1200	0.8700	0.5000	10.7000	0.4900	 0.5125	
0.1200	0.1200	0.8700	0.5000	10.7000	0.4500	 0.4343	
0.1100	0.1100	0.8500	0.4000	9.5000	0.3100	 0.2843	
0.1100	0.1000	0.8500	0.3000	8.7000	0.3200	 0.0105	
0.2500	0.2300	1.0100	1.7000	23.7000	4.6800	 4.7309	
0.2900	0.2600	0.9800	2.1000	26.0000	3.5200	 3.7107	
0.2900	0.2500	0.9900	2.0000	25.3000	4.0800	 4.0407	
0.3000	0.2600	0.9800	2.1000	26.0000	3.3300	 3.4021	
0.3200	0.2800	1.0000	2.3000	28.6000	3.3700	 3.4067	
0.3300	0.2900	0.9900	2.5000	29.3000	4.1600	 3.9129	
0.3400	0.3000	0.9900	2.6000	30.3000	3.6500	 3.8520	
0.3500	0.3500	0.9900	2.7000	35.4000	2.9800	 2.9705	
0.1100	0.1000	0.8700	0.3000	8.9000	0.3600	 0.7340	
0.1200	0.1100	0.8700	0.4000	9.8000	0.7600	 0.6160	
0.1300	0.1200	0.8800	0.5000	10.8000	0.9400	 0.9548	
0.1300	0.1200	0.8800	0.6000	10.8000	0.6900	 0.8366	
0.1400	0.1300	0.8700	0.6000	11.5000	0.5500	 0.7026	
0.1400	0.1300	0.8800	0.6000	11.7000	0.9400	 0.8174	
0.1500	0.1400	0.8900	0.7000	12.7000	1.6000	 1.0696	
0.1700	0.1600	0.9000	0.9000	14.7000	1.1500	 1.1261	
0.1900	0.1700	0.9100	1.1000	15.8000	2.0200	 1.6556	
0.2200	0.1900	0.9400	1.4000	18.2000	2.6800	 2.3731	
0.2300	0.2000	0.9500	1.5000	19.4000	2.7900	 2.8448	
0.2400	0.2100	0.9500	1.6000	20.4000	2.2100	 2.8896	
0.2600	0.2300	0.9600	1.8000	22.5000	2.3500	 2.6453	
0.2700	0.2400	0.9700	1.9000	23.8000	4.5500	 3.7045	
